"uuid","page_id","page_condition","rt","adjust_rt","scrolling_time","num_words","correct_rate","img_width","age","device","dyslexia","education","gender","language","retake","dyslexia_bin","english_native","Flesch_Kincaid","speed"
"55ceb008-47a1-41ef-82f8-5527e474f4bb","3-1",1,38259,29854,8405,106,1,1150,60,"laptop",0,"graduate school",1,"English",0,0,"Y",11.081,213.03677899109
"55ceb008-47a1-41ef-82f8-5527e474f4bb","1-2",0,83479,53458,30021,383,1,1150,60,"laptop",0,"graduate school",1,"English",0,0,"Y",10.485,429.870178457855
"55ceb008-47a1-41ef-82f8-5527e474f4bb","3-2",0,76233,65206,11027,120,1,1150,60,"laptop",0,"graduate school",1,"English",0,0,"Y",10.697,110.419286568721
"55ceb008-47a1-41ef-82f8-5527e474f4bb","2-1",0,45386,41949,3437,145,1,1150,60,"laptop",0,"graduate school",1,"English",0,0,"Y",8.337,207.394693556461
"58489ac6-e6ac-479a-a4bd-f2c8e6575a10","3-1",0,15739,14416,1323,106,0.666666666666667,1438,18,"laptop",0,"high school",0,"English",0,0,"Y",11.081,441.176470588235
"58489ac6-e6ac-479a-a4bd-f2c8e6575a10","1-1",0,49754,44153,5601,324,0.666666666666667,1438,18,"laptop",0,"high school",0,"English",0,0,"Y",9.6,440.287183203859
"58489ac6-e6ac-479a-a4bd-f2c8e6575a10","2-1",1,22893,22424,469,145,0.666666666666667,1438,18,"laptop",0,"high school",0,"English",0,0,"Y",8.337,387.977167320728
"58489ac6-e6ac-479a-a4bd-f2c8e6575a10","3-2",1,25577,24292,1285,120,1,1438,18,"laptop",0,"high school",0,"English",0,0,"Y",10.697,296.393874526593
"58489ac6-e6ac-479a-a4bd-f2c8e6575a10","2-2",0,18682,17271,1411,166,0.333333333333333,1438,18,"laptop",0,"high school",0,"English",0,0,"Y",7.638,576.689247872156
"58489ac6-e6ac-479a-a4bd-f2c8e6575a10","1-2",1,45219,41113,4106,383,1,1438,18,"laptop",0,"high school",0,"English",0,0,"Y",10.485,558.947291610926
"591c5b25-b236-46fc-9796-d2e943430115","2-1",0,37293,30652,6641,145,1,880,40,"smartphone",0,"college",1,"English",0,0,"Y",8.337,283.831397624951
"591c5b25-b236-46fc-9796-d2e943430115","2-2",1,50588,45856,4732,166,0.666666666666667,880,40,"smartphone",0,"college",1,"English",0,0,"Y",7.638,217.201674808095
"591c5b25-b236-46fc-9796-d2e943430115","1-2",1,80307,57003,23304,383,0.666666666666667,880,40,"smartphone",0,"college",1,"English",0,0,"Y",10.485,403.136677016999
"591c5b25-b236-46fc-9796-d2e943430115","3-1",1,29002,20975,8027,106,1,880,40,"smartphone",0,"college",1,"English",0,0,"Y",11.081,303.218116805721
"591c5b25-b236-46fc-9796-d2e943430115","1-1",0,69819,55778,14041,324,0.666666666666667,880,40,"smartphone",0,"college",1,"English",0,0,"Y",9.6,348.524507870487
"591c5b25-b236-46fc-9796-d2e943430115","3-2",0,45150,39884,5266,120,1,880,40,"smartphone",0,"college",1,"English",0,0,"Y",10.697,180.523518202788
"5940aa1c-da60-4873-b97f-e4d89f2d1a85","3-2",0,118190,100572,17618,120,0.666666666666667,1281,19,"laptop",0,"college",1,"English",0,0,"Y",10.697,71.5905023266913
"5940aa1c-da60-4873-b97f-e4d89f2d1a85","1-2",0,63969,47852,16117,383,1,1281,19,"laptop",0,"college",1,"English",0,0,"Y",10.485,480.230711360027
"5940aa1c-da60-4873-b97f-e4d89f2d1a85","2-1",1,26201,19767,6434,145,1,1281,19,"laptop",0,"college",1,"English",0,0,"Y",8.337,440.12748520261
"5940aa1c-da60-4873-b97f-e4d89f2d1a85","2-2",0,50817,47377,3440,166,1,1281,19,"laptop",0,"college",1,"English",0,0,"Y",7.638,210.228591932794
"5940aa1c-da60-4873-b97f-e4d89f2d1a85","1-1",1,47299,37898,9401,324,0.666666666666667,1281,19,"laptop",0,"college",1,"English",0,0,"Y",9.6,512.955828803631
"5940aa1c-da60-4873-b97f-e4d89f2d1a85","3-1",1,32301,31244,1057,106,0.666666666666667,1281,19,"laptop",0,"college",1,"English",0,0,"Y",11.081,203.559083344002
"5a403d6b-705d-4c75-aaea-443b79099f45","3-1",0,27692,7176,20516,106,1,1294,40,"laptop",0,"graduate school",1,"English",0,0,"Y",11.081,886.28762541806
"5a403d6b-705d-4c75-aaea-443b79099f45","1-2",1,41312,6272,35040,383,1,1294,40,"laptop",0,"graduate school",1,"English",0,0,"Y",10.485,3663.90306122449
"5a403d6b-705d-4c75-aaea-443b79099f45","2-2",0,33587,17594,15993,166,1,1294,40,"laptop",0,"graduate school",1,"English",0,0,"Y",7.638,566.102080254632
"5a403d6b-705d-4c75-aaea-443b79099f45","1-1",0,48418,15457,32961,324,0.666666666666667,1294,40,"laptop",0,"graduate school",1,"English",0,0,"Y",9.6,1257.68260335123
"5a403d6b-705d-4c75-aaea-443b79099f45","3-2",1,29925,9746,20179,120,1,1294,40,"laptop",0,"graduate school",1,"English",0,0,"Y",10.697,738.764621383131
"5a403d6b-705d-4c75-aaea-443b79099f45","2-1",1,23107,12656,10451,145,0.333333333333333,1294,40,"laptop",0,"graduate school",1,"English",0,0,"Y",8.337,687.420986093552
"5a48e48b-30ca-48ad-a397-3ecf853bb5c9","1-2",1,138056,118786,19270,383,0.666666666666667,1419,26,"laptop",1,"graduate school",1,"English",0,1,"Y",10.485,193.457141413971
"5a48e48b-30ca-48ad-a397-3ecf853bb5c9","3-1",0,86335,58208,28127,106,1,1419,26,"laptop",1,"graduate school",1,"English",0,1,"Y",11.081,109.263331500825
"5a48e48b-30ca-48ad-a397-3ecf853bb5c9","2-1",1,59309,51358,7951,145,1,1419,26,"laptop",1,"graduate school",1,"English",0,1,"Y",8.337,169.399119903423
"5a48e48b-30ca-48ad-a397-3ecf853bb5c9","3-2",1,75563,65448,10115,120,1,1419,26,"laptop",1,"graduate school",1,"English",0,1,"Y",10.697,110.01100110011
"5a48e48b-30ca-48ad-a397-3ecf853bb5c9","1-1",0,178685,154850,23835,324,1,1419,26,"laptop",1,"graduate school",1,"English",0,1,"Y",9.6,125.540845979981
"5a48e48b-30ca-48ad-a397-3ecf853bb5c9","2-2",0,80621,68307,12314,166,1,1419,26,"laptop",1,"graduate school",1,"English",0,1,"Y",7.638,145.812288638061
"5b4774fe-d450-46f1-bbcc-c33bfa496261","1-1",1,59758,45904,13854,324,0.333333333333333,1294,24,"laptop",0,"college",0,"English",0,0,"Y",9.6,423.492506099686
"5b4774fe-d450-46f1-bbcc-c33bfa496261","3-2",0,8156,8156,0,120,0.666666666666667,1294,24,"laptop",0,"college",0,"English",0,0,"Y",10.697,882.785679254537
"5b4774fe-d450-46f1-bbcc-c33bfa496261","2-1",1,32066,25921,6145,145,0.666666666666667,1294,24,"laptop",0,"college",0,"English",0,0,"Y",8.337,335.635199259288
"5b4774fe-d450-46f1-bbcc-c33bfa496261","1-2",0,32065,17610,14455,383,0.666666666666667,1294,24,"laptop",0,"college",0,"English",0,0,"Y",10.485,1304.94037478705
"5b4774fe-d450-46f1-bbcc-c33bfa496261","2-2",0,3535,3114,421,166,0.666666666666667,1294,24,"laptop",0,"college",0,"English",0,0,"Y",7.638,3198.45857418112
"5b4774fe-d450-46f1-bbcc-c33bfa496261","3-1",1,17397,12403,4994,106,0.666666666666667,1294,24,"laptop",0,"college",0,"English",0,0,"Y",11.081,512.779166330726
"5b87a566-30eb-4ee6-abdd-aa5677afd103","2-1",0,23531,23531,0,145,0.333333333333333,880,33,"tablet",0,"professional school",0,"Standard_Hindi",0,0,"N",8.337,369.72504355956
"5b87a566-30eb-4ee6-abdd-aa5677afd103","3-1",0,18762,18761,1,106,1,880,33,"tablet",0,"professional school",0,"Standard_Hindi",0,0,"N",11.081,339.001119343319
"5b87a566-30eb-4ee6-abdd-aa5677afd103","1-2",1,56644,45758,10886,383,1,880,33,"tablet",0,"professional school",0,"Standard_Hindi",0,0,"N",10.485,502.20726430351
"5b87a566-30eb-4ee6-abdd-aa5677afd103","2-2",1,20049,20049,0,166,1,880,33,"tablet",0,"professional school",0,"Standard_Hindi",0,0,"N",7.638,496.782881939249
"5b87a566-30eb-4ee6-abdd-aa5677afd103","3-2",1,24455,24455,0,120,0.666666666666667,880,33,"tablet",0,"professional school",0,"Standard_Hindi",0,0,"N",10.697,294.418319362094
"5b87a566-30eb-4ee6-abdd-aa5677afd103","1-1",0,56387,47356,9031,324,0.333333333333333,880,33,"tablet",0,"professional school",0,"Standard_Hindi",0,0,"N",9.6,410.507644226708
"5ccdee25-cad2-481b-8033-c90162b98ec7","3-1",1,34204,32975,1229,106,1,1438,28,"desktop",0,"college",0,"Other",0,0,"N",11.081,192.873388931008
"5ccdee25-cad2-481b-8033-c90162b98ec7","1-2",1,102696,98786,3910,383,0.666666666666667,1438,28,"desktop",0,"college",0,"Other",0,0,"N",10.485,232.62405604033
"5ccdee25-cad2-481b-8033-c90162b98ec7","3-2",0,52940,50459,2481,120,1,1438,28,"desktop",0,"college",0,"Other",0,0,"N",10.697,142.690104837591
"5ccdee25-cad2-481b-8033-c90162b98ec7","2-2",1,53245,51243,2002,166,1,1438,28,"desktop",0,"college",0,"Other",0,0,"N",7.638,194.36801124056
"5ccdee25-cad2-481b-8033-c90162b98ec7","2-1",0,58258,57885,373,145,0.666666666666667,1438,28,"desktop",0,"college",0,"Other",0,0,"N",8.337,150.298004664421
"5ccdee25-cad2-481b-8033-c90162b98ec7","1-1",0,110469,108566,1903,324,1,1438,28,"desktop",0,"college",0,"Other",0,0,"N",9.6,179.06158465818
"5d7b19c5-4d3a-4fc7-be3b-390f623433e0","3-2",0,48297,25186,23111,120,0.666666666666667,1294,20,"laptop",0,"college",0,"English",0,0,"Y",10.697,285.873104105455
"5d7b19c5-4d3a-4fc7-be3b-390f623433e0","1-2",1,44656,23114,21542,383,1,1294,20,"laptop",0,"college",0,"English",0,0,"Y",10.485,994.202647745955
"5d7b19c5-4d3a-4fc7-be3b-390f623433e0","2-1",1,20989,16899,4090,145,0.666666666666667,1294,20,"laptop",0,"college",0,"English",0,0,"Y",8.337,514.823362329132
"5d7b19c5-4d3a-4fc7-be3b-390f623433e0","2-2",0,17247,3004,14243,166,1,1294,20,"laptop",0,"college",0,"English",0,0,"Y",7.638,3315.5792276964
"5d7b19c5-4d3a-4fc7-be3b-390f623433e0","1-1",0,44559,22226,22333,324,1,1294,20,"laptop",0,"college",0,"English",0,0,"Y",9.6,874.651309277423
"5d7b19c5-4d3a-4fc7-be3b-390f623433e0","3-1",1,19708,13420,6288,106,1,1294,20,"laptop",0,"college",0,"English",0,0,"Y",11.081,473.919523099851
"5d7f8090-1b2b-425d-acdf-31cf8ff2f527","3-1",0,18869,17657,1212,106,1,574,24,"smartphone",0,"college",0,"English",0,0,"Y",11.081,360.197088973212
"5d7f8090-1b2b-425d-acdf-31cf8ff2f527","1-1",1,97702,93231,4471,324,0.666666666666667,574,24,"smartphone",0,"college",0,"English",0,0,"Y",9.6,208.514335360556
"5d7f8090-1b2b-425d-acdf-31cf8ff2f527","2-1",0,32011,29790,2221,145,1,574,24,"smartphone",0,"college",0,"English",0,0,"Y",8.337,292.044310171198
"5d7f8090-1b2b-425d-acdf-31cf8ff2f527","1-2",0,66795,59267,7528,383,1,574,24,"smartphone",0,"college",0,"English",0,0,"Y",10.485,387.736851873724
"5d7f8090-1b2b-425d-acdf-31cf8ff2f527","3-2",1,40023,38046,1977,120,1,574,24,"smartphone",0,"college",0,"English",0,0,"Y",10.697,189.244598643747
"5d7f8090-1b2b-425d-acdf-31cf8ff2f527","2-2",1,43744,39911,3833,166,1,574,24,"smartphone",0,"college",0,"English",0,0,"Y",7.638,249.555260454511
"5d94e05b-6915-4406-9c52-0e12b11f5c0b","2-1",0,57714,55121,2593,145,1,1366,30,"laptop",0,"college",1,"Indonesian",0,0,"N",8.337,157.834582101196
"5d94e05b-6915-4406-9c52-0e12b11f5c0b","1-1",1,70292,65445,4847,324,1,1366,30,"laptop",0,"college",1,"Indonesian",0,0,"N",9.6,297.043318817327
"5d94e05b-6915-4406-9c52-0e12b11f5c0b","1-2",0,73096,66971,6125,383,0.666666666666667,1366,30,"laptop",0,"college",1,"Indonesian",0,0,"N",10.485,343.133595138194
"5d94e05b-6915-4406-9c52-0e12b11f5c0b","3-1",0,37439,32915,4524,106,1,1366,30,"laptop",0,"college",1,"Indonesian",0,0,"N",11.081,193.224973416376
"5d94e05b-6915-4406-9c52-0e12b11f5c0b","2-2",1,41965,37616,4349,166,0.666666666666667,1366,30,"laptop",0,"college",1,"Indonesian",0,0,"N",7.638,264.78094427903
"5d94e05b-6915-4406-9c52-0e12b11f5c0b","3-2",1,30099,27170,2929,120,0.666666666666667,1366,30,"laptop",0,"college",1,"Indonesian",0,0,"N",10.697,264.998159735002
"5defc8cd-7312-4744-9ac0-ff39228637ed","3-1",1,24737,23947,790,106,1,1138,53,"smartphone",0,"graduate school",1,"Czech",1,0,"N",11.081,265.586503528626
"5defc8cd-7312-4744-9ac0-ff39228637ed","1-1",0,64494,63429,1065,324,0.666666666666667,1138,53,"smartphone",0,"graduate school",1,"Czech",1,0,"N",9.6,306.48441564584
"5defc8cd-7312-4744-9ac0-ff39228637ed","2-1",0,38500,38185,315,145,0.333333333333333,1138,53,"smartphone",0,"graduate school",1,"Czech",1,0,"N",8.337,227.838156344114
"5defc8cd-7312-4744-9ac0-ff39228637ed","3-2",0,40277,39895,382,120,1,1138,53,"smartphone",0,"graduate school",1,"Czech",1,0,"N",10.697,180.473743576889
"5defc8cd-7312-4744-9ac0-ff39228637ed","1-2",1,100386,96685,3701,383,0.666666666666667,1138,53,"smartphone",0,"graduate school",1,"Czech",1,0,"N",10.485,237.679060867766
"5defc8cd-7312-4744-9ac0-ff39228637ed","2-2",1,42028,40338,1690,166,1,1138,53,"smartphone",0,"graduate school",1,"Czech",1,0,"N",7.638,246.913580246914
"5e3b5968-8333-4c18-987b-b413b916f904","1-2",0,86077,81670,4407,383,0.666666666666667,1438,21,"desktop",1,"college",0,"English",0,1,"Y",10.485,281.376270356312
"5e3b5968-8333-4c18-987b-b413b916f904","2-1",0,38100,37333,767,145,0.333333333333333,1438,21,"desktop",1,"college",0,"English",0,1,"Y",8.337,233.037794980312
"5e3b5968-8333-4c18-987b-b413b916f904","3-2",0,43566,41294,2272,120,1,1438,21,"desktop",1,"college",0,"English",0,1,"Y",10.697,174.359471109604
"5e3b5968-8333-4c18-987b-b413b916f904","3-1",1,26624,26288,336,106,0.333333333333333,1438,21,"desktop",1,"college",0,"English",0,1,"Y",11.081,241.935483870968
"5e3b5968-8333-4c18-987b-b413b916f904","1-1",1,69367,65824,3543,324,0.333333333333333,1438,21,"desktop",1,"college",0,"English",0,1,"Y",9.6,295.333009236753
"5e3b5968-8333-4c18-987b-b413b916f904","2-2",1,33874,32636,1238,166,1,1438,21,"desktop",1,"college",0,"English",0,1,"Y",7.638,305.184458879765
"5fc65dc4-1722-4f54-bd65-720c734f2d00","1-1",1,95335,81437,13898,324,1,1150,28,"laptop",0,"graduate school",1,"Russian",0,0,"N",9.6,238.7121333055
"5fc65dc4-1722-4f54-bd65-720c734f2d00","3-1",0,33104,30722,2382,106,1,1150,28,"laptop",0,"graduate school",1,"Russian",0,0,"N",11.081,207.01777228045
"5fc65dc4-1722-4f54-bd65-720c734f2d00","2-2",1,45848,42772,3076,166,1,1150,28,"laptop",0,"graduate school",1,"Russian",0,0,"N",7.638,232.862620405873
"5fc65dc4-1722-4f54-bd65-720c734f2d00","3-2",1,50197,45656,4541,120,1,1150,28,"laptop",0,"graduate school",1,"Russian",0,0,"N",10.697,157.7010688628
"5fc65dc4-1722-4f54-bd65-720c734f2d00","1-2",0,101909,81214,20695,383,0.666666666666667,1150,28,"laptop",0,"graduate school",1,"Russian",0,0,"N",10.485,282.956140566897
"5fc65dc4-1722-4f54-bd65-720c734f2d00","2-1",0,35247,31877,3370,145,0.333333333333333,1150,28,"laptop",0,"graduate school",1,"Russian",0,0,"N",8.337,272.924051824199
"606ec9ab-33fe-4f7e-9330-c0c5d30928c1","1-2",1,93816,71200,22616,383,1,1438,37,"laptop",0,"professional school",1,"Standard_Hindi",0,0,"N",10.485,322.752808988764
"606ec9ab-33fe-4f7e-9330-c0c5d30928c1","3-1",0,24874,22397,2477,106,1,1438,37,"laptop",0,"professional school",1,"Standard_Hindi",0,0,"N",11.081,283.96660267
"606ec9ab-33fe-4f7e-9330-c0c5d30928c1","1-1",0,89610,85793,3817,324,1,1438,37,"laptop",0,"professional school",1,"Standard_Hindi",0,0,"N",9.6,226.591913093143
"606ec9ab-33fe-4f7e-9330-c0c5d30928c1","2-1",0,36243,35932,311,145,1,1438,37,"laptop",0,"professional school",1,"Standard_Hindi",0,0,"N",8.337,242.12401202271
"606ec9ab-33fe-4f7e-9330-c0c5d30928c1","3-2",1,35564,29364,6200,120,1,1438,37,"laptop",0,"professional school",1,"Standard_Hindi",0,0,"N",10.697,245.198201879853
"606ec9ab-33fe-4f7e-9330-c0c5d30928c1","2-2",1,38578,35017,3561,166,1,1438,37,"laptop",0,"professional school",1,"Standard_Hindi",0,0,"N",7.638,284.433275266299
"60fc017d-b4ee-423c-9d56-6c2a06a3697a","3-2",1,21667,20336,1331,120,1,1294,27,"desktop",0,"college",0,"English",0,0,"Y",10.697,354.05192761605
"60fc017d-b4ee-423c-9d56-6c2a06a3697a","2-2",1,31128,28424,2704,166,1,1294,27,"desktop",0,"college",0,"English",0,0,"Y",7.638,350.408105826062
"60fc017d-b4ee-423c-9d56-6c2a06a3697a","1-1",0,56716,52920,3796,324,0.666666666666667,1294,27,"desktop",0,"college",0,"English",0,0,"Y",9.6,367.34693877551
"60fc017d-b4ee-423c-9d56-6c2a06a3697a","2-1",0,26004,25159,845,145,1,1294,27,"desktop",0,"college",0,"English",0,0,"Y",8.337,345.800707500298
"60fc017d-b4ee-423c-9d56-6c2a06a3697a","3-1",0,18589,15803,2786,106,1,1294,27,"desktop",0,"college",0,"English",0,0,"Y",11.081,402.455230019616
"60fc017d-b4ee-423c-9d56-6c2a06a3697a","1-2",1,60024,54931,5093,383,1,1294,27,"desktop",0,"college",0,"English",0,0,"Y",10.485,418.343012142506
"6111a8de-8e09-451b-b8a9-ff41d2c985e8","1-1",0,54606,48927,5679,324,0.666666666666667,1294,22,"laptop",0,"college",0,"English",0,0,"Y",9.6,397.326629468392
"6111a8de-8e09-451b-b8a9-ff41d2c985e8","2-2",0,31306,24329,6977,166,1,1294,22,"laptop",0,"college",0,"English",0,0,"Y",7.638,409.387973200707
"6111a8de-8e09-451b-b8a9-ff41d2c985e8","2-1",1,37636,35652,1984,145,1,1294,22,"laptop",0,"college",0,"English",0,0,"Y",8.337,244.025580612588
"6111a8de-8e09-451b-b8a9-ff41d2c985e8","3-2",1,33462,31749,1713,120,1,1294,22,"laptop",0,"college",0,"English",0,0,"Y",10.697,226.778796182557
"6111a8de-8e09-451b-b8a9-ff41d2c985e8","3-1",0,24250,17835,6415,106,1,1294,22,"laptop",0,"college",0,"English",0,0,"Y",11.081,356.602186711522
"6111a8de-8e09-451b-b8a9-ff41d2c985e8","1-2",1,64593,41971,22622,383,0.666666666666667,1294,22,"laptop",0,"college",0,"English",0,0,"Y",10.485,547.520907293131
"61746fb4-9306-40b6-aeb3-31222f13e4bd","2-2",0,37103,32709,4394,166,1,1212,21,"laptop",1,"high school",0,"English",0,1,"Y",7.638,304.503347702467
"61746fb4-9306-40b6-aeb3-31222f13e4bd","3-2",1,38376,35393,2983,120,1,1212,21,"laptop",1,"high school",0,"English",0,1,"Y",10.697,203.430056790891
"61746fb4-9306-40b6-aeb3-31222f13e4bd","1-2",0,40843,37393,3450,383,0.666666666666667,1212,21,"laptop",1,"high school",0,"English",0,1,"Y",10.485,614.553526061027
"61746fb4-9306-40b6-aeb3-31222f13e4bd","2-1",1,39294,35982,3312,145,0.666666666666667,1212,21,"laptop",1,"high school",0,"English",0,1,"Y",8.337,241.78756044689
"61746fb4-9306-40b6-aeb3-31222f13e4bd","3-1",0,23184,17033,6151,106,1,1212,21,"laptop",1,"high school",0,"English",0,1,"Y",11.081,373.392825691305
"61746fb4-9306-40b6-aeb3-31222f13e4bd","1-1",1,70089,62086,8003,324,0.666666666666667,1212,21,"laptop",1,"high school",0,"English",0,1,"Y",9.6,313.114067583674
"618f8406-daaa-433d-aedb-3a72a9f3a947","2-2",0,26793,25114,1679,166,1,1423,25,"desktop",0,"college",0,"English",0,0,"Y",7.638,396.5915425659
"618f8406-daaa-433d-aedb-3a72a9f3a947","3-1",1,18543,17910,633,106,1,1423,25,"desktop",0,"college",0,"English",0,0,"Y",11.081,355.108877721943
"618f8406-daaa-433d-aedb-3a72a9f3a947","1-1",0,38776,34857,3919,324,0.666666666666667,1423,25,"desktop",0,"college",0,"English",0,0,"Y",9.6,557.707203718048
"618f8406-daaa-433d-aedb-3a72a9f3a947","1-2",1,44303,42628,1675,383,0.333333333333333,1423,25,"desktop",0,"college",0,"English",0,0,"Y",10.485,539.082293328329
"618f8406-daaa-433d-aedb-3a72a9f3a947","3-2",0,23129,22218,911,120,1,1423,25,"desktop",0,"college",0,"English",0,0,"Y",10.697,324.061571698623
"618f8406-daaa-433d-aedb-3a72a9f3a947","2-1",1,21340,20173,1167,145,0.666666666666667,1423,25,"desktop",0,"college",0,"English",0,0,"Y",8.337,431.26951866356
"61d89609-6242-4f26-b2cf-8a9f538a757b","2-1",1,27269,20769,6500,145,0.666666666666667,880,37,"smartphone",0,"graduate school",1,NA,0,0,NA,8.337,418.893543261592
"61d89609-6242-4f26-b2cf-8a9f538a757b","3-2",1,23348,9736,13612,120,0.666666666666667,880,37,"smartphone",0,"graduate school",1,NA,0,0,NA,10.697,739.523418241578
"61d89609-6242-4f26-b2cf-8a9f538a757b","1-1",0,70351,58312,12039,324,1,880,37,"smartphone",0,"graduate school",1,NA,0,0,NA,9.6,333.379064343531
"61d89609-6242-4f26-b2cf-8a9f538a757b","2-2",0,37870,37103,767,166,1,880,37,"smartphone",0,"graduate school",1,NA,0,0,NA,7.638,268.441904967253
"61d89609-6242-4f26-b2cf-8a9f538a757b","3-1",0,20952,10370,10582,106,1,880,37,"smartphone",0,"graduate school",1,NA,0,0,NA,11.081,613.307618129219
"61d89609-6242-4f26-b2cf-8a9f538a757b","1-2",1,66854,40730,26124,383,1,880,37,"smartphone",0,"graduate school",1,NA,0,0,NA,10.485,564.203289958262
"621bf4fc-6499-4c5d-af7b-25ab04eeb70e","2-1",1,94537,89154,5383,145,0.333333333333333,880,24,"smartphone",0,"college",1,"English",0,0,"Y",8.337,97.5839558516724
"621bf4fc-6499-4c5d-af7b-25ab04eeb70e","1-1",0,156069,144783,11286,324,0.666666666666667,880,24,"smartphone",0,"college",1,"English",0,0,"Y",9.6,134.269907378629
"621bf4fc-6499-4c5d-af7b-25ab04eeb70e","3-2",0,76482,67621,8861,120,0.666666666666667,880,24,"smartphone",0,"college",1,"English",0,0,"Y",10.697,106.4757989382
"621bf4fc-6499-4c5d-af7b-25ab04eeb70e","2-2",0,81063,23288,57775,166,1,880,24,"smartphone",0,"college",1,"English",0,0,"Y",7.638,427.688079697698
"621bf4fc-6499-4c5d-af7b-25ab04eeb70e","1-2",1,175682,155533,20149,383,1,880,24,"smartphone",0,"college",1,"English",0,0,"Y",10.485,147.749995177872
"621bf4fc-6499-4c5d-af7b-25ab04eeb70e","3-1",1,54921,36308,18613,106,1,880,24,"smartphone",0,"college",1,"English",0,0,"Y",11.081,175.168007050788
"638f2a54-a63f-43cb-bb8d-57d901598260","3-2",1,39833,29778,10055,120,1,1150,25,"laptop",0,"graduate school",2,"English",0,0,"Y",10.697,241.789240378803
"638f2a54-a63f-43cb-bb8d-57d901598260","1-2",0,51407,33122,18285,383,1,1150,25,"laptop",0,"graduate school",2,"English",0,0,"Y",10.485,693.798683654369
"638f2a54-a63f-43cb-bb8d-57d901598260","2-2",0,33059,31003,2056,166,1,1150,25,"laptop",0,"graduate school",2,"English",0,0,"Y",7.638,321.259232977454
"638f2a54-a63f-43cb-bb8d-57d901598260","3-1",0,31766,20861,10905,106,1,1150,25,"laptop",0,"graduate school",2,"English",0,0,"Y",11.081,304.875125832894
"638f2a54-a63f-43cb-bb8d-57d901598260","1-1",1,74980,58864,16116,324,0.666666666666667,1150,25,"laptop",0,"graduate school",2,"English",0,0,"Y",9.6,330.252786083175
"638f2a54-a63f-43cb-bb8d-57d901598260","2-1",1,34193,28822,5371,145,0.666666666666667,1150,25,"laptop",0,"graduate school",2,"English",0,0,"Y",8.337,301.852751370481
"63bc2403-a08b-4c51-8b2c-01e6cbfd54d3","1-1",0,136422,121887,14535,324,1,1227,21,"laptop",0,"college",1,"Chinese",0,0,"N",9.6,159.491988481134
"63bc2403-a08b-4c51-8b2c-01e6cbfd54d3","3-1",1,53391,49188,4203,106,1,1227,21,"laptop",0,"college",1,"Chinese",0,0,"N",11.081,129.299829226641
"63bc2403-a08b-4c51-8b2c-01e6cbfd54d3","2-1",0,57165,55707,1458,145,1,1227,21,"laptop",0,"college",1,"Chinese",0,0,"N",8.337,156.174268942862
"63bc2403-a08b-4c51-8b2c-01e6cbfd54d3","1-2",1,107043,99217,7826,383,1,1227,21,"laptop",0,"college",1,"Chinese",0,0,"N",10.485,231.613533970993
"63bc2403-a08b-4c51-8b2c-01e6cbfd54d3","3-2",0,51425,44664,6761,120,1,1227,21,"laptop",0,"college",1,"Chinese",0,0,"N",10.697,161.20365394949
"63bc2403-a08b-4c51-8b2c-01e6cbfd54d3","2-2",1,60267,58157,2110,166,1,1227,21,"laptop",0,"college",1,"Chinese",0,0,"N",7.638,171.26055332978
